1. Êtes-vous soumis À  des contraintes de rythmes élevés ?;2. Vos objectifs sont-ils clairement définis ?;3. Les objectifs fixés sont-ils compatibles avec les moyens et responsabilités qui vous sont alloués pour les atteindre ?;4. Recevez-vous des instructions, des ordres ou demandes qui peuvent Àªtre contradictoires entre eux ?;5. Êtes-vous amené À  changer de tâches, de postes ou de fonctions À  l'improviste et/ou sans concertation pour répondre aux contraintes du moment ?;6. Êtes-vous fréquemment interrompu au cours de votre travail par des tâches non prévues ?;7. Exercez-vous des activités qui nécessitent une attention soutenue ou une vigilance permanente ?;8. Vous arrive-t-il de travailler plus de 45 heures par semaine ?;9. Êtes-vous soumis À  des horaires de nuit, alternants ou décalés OU amené À  travailler en dehors des heures normales ouvrées ?;10. Êtes-vous sollicité en dehors des heures normales ouvrées ?;11. Connaissez-vous suffisamment À  l'avance vos horaires de travail ou les changements éventuels de votre planning de travail ?;12. L'université vous permet-elle de concilier vie professionnelle et vie personnelle ?;13. Êtes-vous confronté À  des situations de tension (avec des étudiants, des partenaires extérieurs?) ?;14. Dans le cadre de votre activité professionnelle, Àªtes-vous amené À  devoir traiter la situation de personnes en souffrance (physique, psychologique ou sociale) ?;"15. Dans votre travail, devez-vous ""faire bonne figure"" en toutes circonstances ?";16. Avez-vous des marges de manÅ“uvre dans la manière de réaliser votre travail pourvu que les objectifs soient atteints ?;17. Pouvez-vous interrompre momentanément votre travail quand vous en ressentez le besoin ?;18. Pouvez-vous utiliser vos compétences professionnelles et en développer de nouvelles ?;19. Les relations entre collègues sont-elles bonnes (confiance, entraide, convivialité au sein des équipes) ?;20. Recevez-vous un soutien de la part de l'encadrement ? Ministère de l'Enseignement Supérieur et de la Recherche (MESR);20. Recevez-vous un soutien de la part de l'encadrement ?Direction de l'Université de Pau et des Pays de l'Adour;20. Recevez-vous un soutien de la part de l'encadrement ? Services centraux (DGS, DRH, etc.);20. Recevez-vous un soutien de la part de l'encadrement ? Direction de votre service / composante;20. Recevez-vous un soutien de la part de l'encadrement ? [surtout pour personnel BIATSS] Supérieur direct;21. Recevez-vous des marques de reconnaissance de votre travail de la part de l'institution ?Ministère de l'Enseignement Supérieur et de la Recherche (MESR);21. Recevez-vous des marques de reconnaissance de votre travail de la part de l'institution ? Direction de l'Université de Pau et des Pays de l'Adour;21. Recevez-vous des marques de reconnaissance de votre travail de la part de l'institution ? Services centraux (DGS, DRH, etc.);21. Recevez-vous des marques de reconnaissance de votre travail de la part de l'institution ? Direction de votre service / composante;21. Recevez-vous des marques de reconnaissance de votre travail de la part de l'institution ? [surtout pour personnel BIATSS] Supérieur direct;22. Règne-t-il un climat de courtoisie et de respect mutuel entre les personnels (absence de propos ou d'attitudes blessantes, discriminatoires?) ?;23. Considérez-vous que vous faites un travail de qualité ?;24. Estimez-vous en général que votre travail est reconnu comme utile ?;25. Êtes-vous confronté À  des incertitudes quant au maintien de votre activité dans les prochains mois ?;26. Les changements sont-ils suffisamment anticipés, accompagnés, et clairement expliqués aux personnels ?;"27. Avez-vous déjÀ  ""craqué"" sur votre lieu de travail ?";28. Si oui, avez-vous déjÀ Â :crié;28. Si oui, avez-vous déjÀ Â : pleuré;28. Si oui, avez-vous déjÀ Â : crié devant un collègue;28. Si oui, avez-vous déjÀ Â :pleuré devant un collègue;28. Si oui, avez-vous déjÀ Â : insulté un collègue;28. Si oui, avez-vous déjÀ Â : pris À  partie physiquement un collègue;28. Si oui, avez-vous déjÀ Â : autre (précisez);28. Si oui, avez-vous déjÀ Â : ne souhaite pas répondre;28. Si oui, avez-vous déjÂ :Autre (précisez);29. Le travail a-t-il déjÀ  eu des conséquences négatives sur votre vie personnelle ?;30. Si oui, de quel type ?pleurs/tristesse;30. Si oui, de quel type ?stress;30. Si oui, de quel type ?dérèglement alimentaire;30. Si oui, de quel type ?sommeil perturbé;30. Si oui, de quel type ?prise de médicaments;30. Si oui, de quel type ?problèmes de santé;30. Si oui, de quel type ?difficultés relationnelles;30. Si oui, de quel type ?autre (précisez);30. Si oui, de quel type ?ne souhaite pas répondre;30. Si oui, de quel type ?Autre (précisez);31. Avez-vous atteint un niveau de saturation au travail tel que?vous avez été arrÀªté (médecin);31. Avez-vous atteint un niveau de saturation au travail tel que?vous avez cherché À  changer de poste;31. Avez-vous atteint un niveau de saturation au travail tel que?vous avez limité votre engagement professionnel;31. Avez-vous atteint un niveau de saturation au travail tel que?vous avez changé de poste;31. Avez-vous atteint un niveau de saturation au travail tel que?vous avez développé d'autres stratégies (précisez);31. Avez-vous atteint un niveau de saturation au travail tel que?ne souhaite pas répondre;31. Avez-vous atteint un niveau de saturation au travail tel que?Vous avez développé d'autres stratégies (précisez);"32. Selon vous, ces éventuels ""craquages"", ces conséquences négatives sur votre vie personnelle et cette saturation sont nés avant tout...de choix du ministère relatifs À  l'université en général";"32. Selon vous, ces éventuels ""craquages"", ces conséquences négatives sur votre vie personnelle et cette saturation sont nés avant tout...de choix de la direction de l'Université de Pau et des Pays de l'Adour";"32. Selon vous, ces éventuels ""craquages"", ces conséquences négatives sur votre vie personnelle et cette saturation sont nés avant tout...de choix de la direction de votre service ou composante universitaire";"32. Selon vous, ces éventuels ""craquages"", ces conséquences négatives sur votre vie personnelle et cette saturation sont nés avant tout...de l'organisation du travail dans votre service ou composante universitaire";"32. Selon vous, ces éventuels ""craquages"", ces conséquences négatives sur votre vie personnelle et cette saturation sont nés avant tout...du comportement d'individus isolés (collègues et/ou étudiants)";"32. Selon vous, ces éventuels ""craquages"", ces conséquences négatives sur votre vie personnelle et cette saturation sont nés avant tout...de causes externes au travail universitaire";"32. Selon vous, ces éventuels ""craquages"", ces conséquences négatives sur votre vie personnelle et cette saturation sont nés avant tout...autre (précisez)";"32. Selon vous, ces éventuels ""craquages"", ces conséquences négatives sur votre vie personnelle et cette saturation sont nés avant tout...ne souhaite pas répondre";"32. Selon vous, ces éventuels ""craquages"", ces conséquences négatives sur votre vie personnelle et cette saturation sont nés avant tout...Autre (précisez)";33. Vous Àªtes...;34. Quel est votre poste ?;35. Quel est votre statut ?;36. Dans quel type de composante travaillez-vous ?;37. Sur quel site travaillez-vous ?;38. Vous avez?;39. Vous exercez sur ce poste depuis...;40. Quel est votre diplôme le plus élevé ?;41. Exercez-vous À ?
Souvent / Plutôt oui;Jamais / Non;Souvent / Plutôt oui;Parfois / Plutôt non;Jamais / Non;Parfois / Plutôt non;Souvent / Plutôt oui;Parfois / Plutôt non;Jamais / Non;;Souvent / Plutôt oui;Souvent / Plutôt oui;Jamais / Non;Parfois / Plutôt non;Souvent / Plutôt oui;Souvent / Plutôt oui;Toujours / Oui;Toujours / Oui;Parfois / Plutôt non;Parfois / Plutôt non;Toujours / Oui;Souvent / Plutôt oui;Toujours / Oui;Toujours / Oui;Jamais / Non;Jamais / Non;Jamais / Non;Souvent / Plutôt oui;Toujours / Oui;Souvent / Plutôt oui;Parfois / Plutôt non;Toujours / Oui;Parfois / Plutôt non;Parfois / Plutôt non;Jamais;;X;;X;;;;;;Quelques fois;;X;;X;;X;;;;;;;X;;;;;X;;;;X;;;;;un homme;BIATSS - AENES;Titulaire de la fonction publique - BIATSS catégorie B;Service commun;Pau;Entre 45 et 54 ans;de 2 À  5 ans;Thèse d'Etat, Thèse de médecine et autres Bac +8;Temps plein
;Souvent / Plutôt oui;Parfois / Plutôt non;Parfois / Plutôt non;Jamais / Non;Parfois / Plutôt non;Toujours / Oui;Jamais / Non;Jamais / Non;Parfois / Plutôt non;Toujours / Oui;Souvent / Plutôt oui;Parfois / Plutôt non;Parfois / Plutôt non;Parfois / Plutôt non;Toujours / Oui;Parfois / Plutôt non;Souvent / Plutôt oui;Toujours / Oui;Ne souhaite pas répondre / Sans objet;Parfois / Plutôt non;Souvent / Plutôt oui;Souvent / Plutôt oui;Souvent / Plutôt oui;Souvent / Plutôt oui;Souvent / Plutôt oui;Souvent / Plutôt oui;Souvent / Plutôt oui;Ne souhaite pas répondre / Sans objet;Parfois / Plutôt non;Toujours / Oui;Parfois / Plutôt non;Jamais / Non;Jamais / Non;Jamais;;X;;X;;;;;;Quelques fois;;;;X;X;;;;;;X;;X;;;;;X;;;;;;;;;une femme;BIATSS - ITRF;Titulaire de la fonction publique - BIATSS catégorie B;UMR;;Entre 35 et 44 ans;de 10 À  20 ans;Maîtrise, Master, DEA, DESS et autres Bac +4/5;Temps plein
Toujours / Oui;Parfois / Plutôt non;Souvent / Plutôt oui;Parfois / Plutôt non;Jamais / Non;Toujours / Oui;Souvent / Plutôt oui;Toujours / Oui;Parfois / Plutôt non;Parfois / Plutôt non;Toujours / Oui;Toujours / Oui;Parfois / Plutôt non;Jamais / Non;Souvent / Plutôt oui;Parfois / Plutôt non;Souvent / Plutôt oui;Souvent / Plutôt oui;Souvent / Plutôt oui;Jamais / Non;Jamais / Non;Jamais / Non;Parfois / Plutôt non;Ne souhaite pas répondre / Sans objet;Ne souhaite pas répondre / Sans objet;Jamais / Non;Jamais / Non;Souvent / Plutôt oui;Toujours / Oui;Souvent / Plutôt oui;Souvent / Plutôt oui;Toujours / Oui;Toujours / Oui;Jamais / Non;Quelques fois;;;;;;;;;;Jamais;;;;;;X;;;;;;X;X;X;;;;X;X;;;X;;;;;une femme;Enseignant-chercheur;Titulaire de la fonction publique - PU/PU-PH;Ne souhaite pas répondre;Pau;Entre 35 et 44 ans;Entre 1 et 2 ans;Thèse d'Etat, Thèse de médecine et autres Bac +8;Temps plein
Parfois / Plutôt non;Souvent / Plutôt oui;Parfois / Plutôt non;Parfois / Plutôt non;Jamais / Non;Toujours / Oui;Souvent / Plutôt oui;;Souvent / Plutôt oui;Souvent / Plutôt oui;Souvent / Plutôt oui;Souvent / Plutôt oui;Parfois / Plutôt non;Souvent / Plutôt oui;Toujours / Oui;Souvent / Plutôt oui;Souvent / Plutôt oui;Souvent / Plutôt oui;Parfois / Plutôt non;Jamais / Non;Jamais / Non;Jamais / Non;Jamais / Non;Parfois / Plutôt non;Ne souhaite pas répondre / Sans objet;Ne souhaite pas répondre / Sans objet;Ne souhaite pas répondre / Sans objet;Parfois / Plutôt non;Toujours / Oui;Parfois / Plutôt non;Souvent / Plutôt oui;Parfois / Plutôt non;Jamais / Non;Parfois / Plutôt non;Quelques fois;;;;;;;X;;mouvements d'humeur personnels, jamais À  l'égard d'autrui;Jamais;;X;;X;;X;;;;;X;;;;;;;;X;;;;;;;;un homme;Enseignant-chercheur;Titulaire de la fonction publique - MCF;Collège;Pau;Entre 35 et 44 ans;de 10 À  20 ans;Thèse d'Etat, Thèse de médecine et autres Bac +8;Temps plein
Parfois / Plutôt non;Parfois / Plutôt non;Parfois / Plutôt non;Parfois / Plutôt non;Souvent / Plutôt oui;Parfois / Plutôt non;Jamais / Non;Parfois / Plutôt non;Jamais / Non;Parfois / Plutôt non;Toujours / Oui;Souvent / Plutôt oui;Parfois / Plutôt non;Jamais / Non;Toujours / Oui;Souvent / Plutôt oui;Jamais / Non;Souvent / Plutôt oui;Parfois / Plutôt non;Ne souhaite pas répondre / Sans objet;Parfois / Plutôt non;Parfois / Plutôt non;Toujours / Oui;Toujours / Oui;Jamais / Non;Jamais / Non;Jamais / Non;Souvent / Plutôt oui;Souvent / Plutôt oui;Souvent / Plutôt oui;Souvent / Plutôt oui;Souvent / Plutôt oui;Parfois / Plutôt non;Jamais / Non;Régulièrement;;;X;;;;;;;Souvent;;X;;;;;;;;;;X;;;X;;j'ai interrompu les relations professionnelles avec certaines personnes qui m'étaient toxiques;;;;;;;;X;;une femme;Enseignant-chercheur;Titulaire de la fonction publique - BIATSS catégorie C;UMR;Pau;Entre 35 et 44 ans;de 5 À  10 ans;Maîtrise, Master, DEA, DESS et autres Bac +4/5;Temps plein
Parfois / Plutôt non;Souvent / Plutôt oui;Parfois / Plutôt non;Souvent / Plutôt oui;Parfois / Plutôt non;Souvent / Plutôt oui;Souvent / Plutôt oui;Jamais / Non;Jamais / Non;Jamais / Non;Toujours / Oui;Souvent / Plutôt oui;Parfois / Plutôt non;Parfois / Plutôt non;Souvent / Plutôt oui;Parfois / Plutôt non;Parfois / Plutôt non;Souvent / Plutôt oui;Parfois / Plutôt non;Ne souhaite pas répondre / Sans objet;Jamais / Non;Jamais / Non;Souvent / Plutôt oui;Toujours / Oui;Ne souhaite pas répondre / Sans objet;Souvent / Plutôt oui;Souvent / Plutôt oui;Souvent / Plutôt oui;Ne souhaite pas répondre / Sans objet;Souvent / Plutôt oui;Souvent / Plutôt oui;Parfois / Plutôt non;Jamais / Non;Parfois / Plutôt non;Quelques fois;;;;;;;;;;Quelques fois;;X;;;X;X;;;;;;;;;;;;;;;;;;X;;pas de craquages À  signaler;ne souhaite pas répondre;Enseignant-chercheur;Titulaire de la fonction publique - BIATSS catégorie A;Service commun;Ne souhaite pas répondre;Entre 35 et 44 ans;Entre 1 et 2 ans;BAC de tout type;Temps plein
Jamais / Non;Souvent / Plutôt oui;Toujours / Oui;Parfois / Plutôt non;Souvent / Plutôt oui;Souvent / Plutôt oui;Souvent / Plutôt oui;Jamais / Non;Parfois / Plutôt non;Parfois / Plutôt non;Parfois / Plutôt non;Souvent / Plutôt oui;Parfois / Plutôt non;Souvent / Plutôt oui;Toujours / Oui;Souvent / Plutôt oui;Souvent / Plutôt oui;Parfois / Plutôt non;Parfois / Plutôt non;Jamais / Non;Jamais / Non;Parfois / Plutôt non;Toujours / Oui;Toujours / Oui;Jamais / Non;Toujours / Oui;Jamais / Non;Toujours / Oui;Toujours / Oui;Parfois / Plutôt non;Souvent / Plutôt oui;Jamais / Non;Jamais / Non;;Quelques fois;;;;;;;X;;ne pas prendre part À  une réunion de travail;Souvent;;X;;X;;;X;;;;X;;X;;;;;;X;X;X;X;;;;;une femme;BIATSS - ITRF;Titulaire de la fonction publique - BIATSS catégorie A;Collège;Pau;Entre 35 et 44 ans;Plus de 20 ans;Thèse d'Etat, Thèse de médecine et autres Bac +8;Temps plein
Souvent / Plutôt oui;Toujours / Oui;Parfois / Plutôt non;Parfois / Plutôt non;Jamais / Non;;Souvent / Plutôt oui;Jamais / Non;Jamais / Non;Parfois / Plutôt non;Souvent / Plutôt oui;Toujours / Oui;Parfois / Plutôt non;Parfois / Plutôt non;Souvent / Plutôt oui;Toujours / Oui;Souvent / Plutôt oui;Parfois / Plutôt non;Souvent / Plutôt oui;Jamais / Non;Jamais / Non;Jamais / Non;Parfois / Plutôt non;Parfois / Plutôt non;Jamais / Non;Jamais / Non;Jamais / Non;Jamais / Non;Jamais / Non;Parfois / Plutôt non;Souvent / Plutôt oui;Souvent / Plutôt oui;Jamais / Non;Parfois / Plutôt non;Jamais;;;;;;;;;;Jamais;;X;;;;;;;;;;;;;;;;X;;;;;X;X;;;une femme;BIATSS - ITRF;Titulaire de la fonction publique - BIATSS catégorie A;Ne souhaite pas répondre;Pau;Entre 35 et 44 ans;Plus de 20 ans;BAC de tout type;Temps partiel
Parfois / Plutôt non;Souvent / Plutôt oui;Souvent / Plutôt oui;Parfois / Plutôt non;Jamais / Non;Parfois / Plutôt non;Parfois / Plutôt non;Jamais / Non;Souvent / Plutôt oui;Jamais / Non;Toujours / Oui;Souvent / Plutôt oui;Souvent / Plutôt oui;Parfois / Plutôt non;Souvent / Plutôt oui;Toujours / Oui;Parfois / Plutôt non;Souvent / Plutôt oui;Souvent / Plutôt oui;Jamais / Non;Souvent / Plutôt oui;Toujours / Oui;Parfois / Plutôt non;Parfois / Plutôt non;Ne souhaite pas répondre / Sans objet;Jamais / Non;Jamais / Non;Jamais / Non;Jamais / Non;Toujours / Oui;Souvent / Plutôt oui;Toujours / Oui;Souvent / Plutôt oui;Parfois / Plutôt non;Quelques fois;;;;;;;;;;Régulièrement;;X;;X;;;X;;;;;X;X;;;;;;;X;X;;;;;;une femme;Enseignant-chercheur;Contractuel - BIATSS;UMR;Pau;Entre 45 et 54 ans;de 10 À  20 ans;Maîtrise, Master, DEA, DESS et autres Bac +4/5;Temps plein
Souvent / Plutôt oui;Souvent / Plutôt oui;Souvent / Plutôt oui;Toujours / Oui;Souvent / Plutôt oui;Parfois / Plutôt non;Souvent / Plutôt oui;Jamais / Non;Jamais / Non;Souvent / Plutôt oui;Souvent / Plutôt oui;Souvent / Plutôt oui;Jamais / Non;Souvent / Plutôt oui;Souvent / Plutôt oui;Souvent / Plutôt oui;Souvent / Plutôt oui;Souvent / Plutôt oui;Parfois / Plutôt non;Parfois / Plutôt non;Ne souhaite pas répondre / Sans objet;Toujours / Oui;Toujours / Oui;Toujours / Oui;Ne souhaite pas répondre / Sans objet;Ne souhaite pas répondre / Sans objet;Ne souhaite pas répondre / Sans objet;Toujours / Oui;Toujours / Oui;Jamais / Non;Souvent / Plutôt oui;Souvent / Plutôt oui;Parfois / Plutôt non;Parfois / Plutôt non;Jamais;;;;;;;;;;Jamais;;;;;;;;;;;;;;;;X;;;X;X;;;;;;;ne souhaite pas répondre;BIATSS - ITRF;Titulaire de la fonction publique - BIATSS catégorie C;Ne souhaite pas répondre;Pau;;de 10 À  20 ans;BTS, DUT, Licence, Licence Professionnelle et autres Bac +2/3;Temps plein
Toujours / Oui;Toujours / Oui;Souvent / Plutôt oui;Jamais / Non;Parfois / Plutôt non;Parfois / Plutôt non;Souvent / Plutôt oui;Jamais / Non;Parfois / Plutôt non;Toujours / Oui;Toujours / Oui;Souvent / Plutôt oui;Parfois / Plutôt non;Parfois / Plutôt non;Souvent / Plutôt oui;Parfois / Plutôt non;Souvent / Plutôt oui;Souvent / Plutôt oui;Souvent / Plutôt oui;Ne souhaite pas répondre / Sans objet;Parfois / Plutôt non;Parfois / Plutôt non;Parfois / Plutôt non;Parfois / Plutôt non;Jamais / Non;Jamais / Non;Jamais / Non;Parfois / Plutôt non;Toujours / Oui;Souvent / Plutôt oui;Souvent / Plutôt oui;Parfois / Plutôt non;Jamais / Non;Jamais / Non;Jamais;;;;;;;;;;Jamais;;X;;;;;;;;;;;X;;;;;;;;X;X;;;;;ne souhaite pas répondre;Enseignant-chercheur;Titulaire de la fonction publique - BIATSS catégorie A;Collège;Pau;Entre 35 et 44 ans;Ne souhaite pas répondre;Thèse d'Etat, Thèse de médecine et autres Bac +8;Temps plein
Parfois / Plutôt non;Souvent / Plutôt oui;Toujours / Oui;Souvent / Plutôt oui;Parfois / Plutôt non;Parfois / Plutôt non;Souvent / Plutôt oui;Parfois / Plutôt non;Parfois / Plutôt non;Jamais / Non;Toujours / Oui;Parfois / Plutôt non;Parfois / Plutôt non;Jamais / Non;Souvent / Plutôt oui;Souvent / Plutôt oui;Jamais / Non;Souvent / Plutôt oui;Toujours / Oui;Jamais / Non;Jamais / Non;Jamais / Non;Souvent / Plutôt oui;Souvent / Plutôt oui;Jamais / Non;Jamais / Non;Jamais / Non;Toujours / Oui;Toujours / Oui;Parfois / Plutôt non;Souvent / Plutôt oui;Souvent / Plutôt oui;Jamais / Non;Souvent / Plutôt oui;Jamais;;X;;X;;;;;;Quelques fois;;X;;X;;;;;;;;;;;;X;;;X;;;X;;;;;un homme;BIATSS - ITRF;Titulaire de la fonction publique - BIATSS catégorie A;Ne souhaite pas répondre;Pau;Entre 25 et 34 ans;Ne souhaite pas répondre;Maîtrise, Master, DEA, DESS et autres Bac +4/5;Temps plein
Parfois / Plutôt non;Souvent / Plutôt oui;Souvent / Plutôt oui;Jamais / Non;Souvent / Plutôt oui;Toujours / Oui;Toujours / Oui;Parfois / Plutôt non;Jamais / Non;Parfois / Plutôt non;Toujours / Oui;Souvent / Plutôt oui;Parfois / Plutôt non;Jamais / Non;Parfois / Plutôt non;Souvent / Plutôt oui;Parfois / Plutôt non;Souvent / Plutôt oui;Souvent / Plutôt oui;Ne souhaite pas répondre / Sans objet;Ne souhaite pas répondre / Sans objet;Ne souhaite pas répondre / Sans objet;Toujours / Oui;Toujours / Oui;Jamais / Non;Souvent / Plutôt oui;Jamais / Non;Parfois / Plutôt non;Parfois / Plutôt non;Souvent / Plutôt oui;Souvent / Plutôt oui;Parfois / Plutôt non;Parfois / Plutôt non;Jamais / Non;Jamais;;;;;;;;;;;X;X;;;X;;X;X;;Tentative de suicide;;;X;;X;;J'ai changé de bureau;;;;;X;;;;;une femme;BIATSS - ITRF;Titulaire de la fonction publique - PU/PU-PH;Ne souhaite pas répondre;Pau;Entre 25 et 34 ans;Ne souhaite pas répondre;Thèse d'Etat, Thèse de médecine et autres Bac +8;Temps plein
Parfois / Plutôt non;Souvent / Plutôt oui;Souvent / Plutôt oui;Parfois / Plutôt non;Parfois / Plutôt non;Parfois / Plutôt non;Souvent / Plutôt oui;Souvent / Plutôt oui;Parfois / Plutôt non;Jamais / Non;Toujours / Oui;Souvent / Plutôt oui;Parfois / Plutôt non;Parfois / Plutôt non;Parfois / Plutôt non;Toujours / Oui;Souvent / Plutôt oui;Souvent / Plutôt oui;Toujours / Oui;Jamais / Non;Parfois / Plutôt non;Jamais / Non;Parfois / Plutôt non;Ne souhaite pas répondre / Sans objet;Jamais / Non;Jamais / Non;Jamais / Non;Parfois / Plutôt non;Parfois / Plutôt non;Parfois / Plutôt non;Souvent / Plutôt oui;Parfois / Plutôt non;Jamais / Non;Jamais / Non;Régulièrement;;;;;;;;;;Quelques fois;;;;;;;;;;;X;;;;;;;;X;;;;;;;;une femme;Enseignant-chercheur;Titulaire de la fonction publique - PRAG;Collège;Pau;Entre 55 et 64 ans;de 5 À  10 ans;Maîtrise, Master, DEA, DESS et autres Bac +4/5;Temps plein
Parfois / Plutôt non;Souvent / Plutôt oui;Parfois / Plutôt non;Jamais / Non;Jamais / Non;Souvent / Plutôt oui;Souvent / Plutôt oui;Parfois / Plutôt non;Souvent / Plutôt oui;Jamais / Non;Parfois / Plutôt non;Parfois / Plutôt non;Parfois / Plutôt non;Jamais / Non;Souvent / Plutôt oui;Toujours / Oui;Toujours / Oui;Souvent / Plutôt oui;Souvent / Plutôt oui;Jamais / Non;Jamais / Non;Jamais / Non;Parfois / Plutôt non;Parfois / Plutôt non;Jamais / Non;Ne souhaite pas répondre / Sans objet;Ne souhaite pas répondre / Sans objet;Parfois / Plutôt non;Jamais / Non;Souvent / Plutôt oui;Souvent / Plutôt oui;Souvent / Plutôt oui;Parfois / Plutôt non;Jamais / Non;Jamais;;;;;;;X;;dépression suite À  une altercation;Quelques fois;;X;;X;;;;;;;;;;;;X;;X;X;X;;X;;;;;un homme;BIATSS - ITRF;Titulaire de la fonction publique - BIATSS catégorie A;UMR;Pau;Entre 55 et 64 ans;de 10 À  20 ans;BTS, DUT, Licence, Licence Professionnelle et autres Bac +2/3;Temps plein
Parfois / Plutôt non;Toujours / Oui;Souvent / Plutôt oui;Jamais / Non;Parfois / Plutôt non;Souvent / Plutôt oui;Souvent / Plutôt oui;Parfois / Plutôt non;Jamais / Non;Jamais / Non;Toujours / Oui;Toujours / Oui;Parfois / Plutôt non;Souvent / Plutôt oui;Souvent / Plutôt oui;Souvent / Plutôt oui;Souvent / Plutôt oui;Souvent / Plutôt oui;Souvent / Plutôt oui;Jamais / Non;Jamais / Non;Jamais / Non;Parfois / Plutôt non;Toujours / Oui;Jamais / Non;Jamais / Non;Jamais / Non;Parfois / Plutôt non;Souvent / Plutôt oui;Souvent / Plutôt oui;Toujours / Oui;Souvent / Plutôt oui;Parfois / Plutôt non;Jamais / Non;Quelques fois;;X;;;;;X;;manque de patience;Régulièrement;X;X;X;X;X;X;;;;;;X;X;X;;;;;;;;X;X;;;;une femme;Enseignant;Contractuel - Ingénieur de recherche;Service central;Anglet;Entre 55 et 64 ans;de 10 À  20 ans;BAC de tout type;Temps plein
Parfois / Plutôt non;Parfois / Plutôt non;Parfois / Plutôt non;Souvent / Plutôt oui;Souvent / Plutôt oui;Souvent / Plutôt oui;Toujours / Oui;Jamais / Non;Jamais / Non;Jamais / Non;Toujours / Oui;Parfois / Plutôt non;Parfois / Plutôt non;Jamais / Non;Souvent / Plutôt oui;Jamais / Non;Toujours / Oui;Souvent / Plutôt oui;Toujours / Oui;Jamais / Non;Ne souhaite pas répondre / Sans objet;Ne souhaite pas répondre / Sans objet;Parfois / Plutôt non;Parfois / Plutôt non;Ne souhaite pas répondre / Sans objet;Ne souhaite pas répondre / Sans objet;Ne souhaite pas répondre / Sans objet;Jamais / Non;Toujours / Oui;Toujours / Oui;Souvent / Plutôt oui;Souvent / Plutôt oui;Parfois / Plutôt non;;Régulièrement;;X;;;;;;;;Jamais;;;;;;;;;;;;;;;;;;;;;;;;X;;"un fonctionnement beaucoup trop "" en silo""";une femme;BIATSS - AENES;Titulaire de la fonction publique - BIATSS catégorie A;Ne souhaite pas répondre;Pau;Ne souhaite pas répondre;de 10 À  20 ans;BTS, DUT, Licence, Licence Professionnelle et autres Bac +2/3;Temps plein
Jamais / Non;Parfois / Plutôt non;Souvent / Plutôt oui;Parfois / Plutôt non;Parfois / Plutôt non;Toujours / Oui;Souvent / Plutôt oui;Jamais / Non;Souvent / Plutôt oui;Parfois / Plutôt non;Toujours / Oui;Souvent / Plutôt oui;Parfois / Plutôt non;Parfois / Plutôt non;Souvent / Plutôt oui;Toujours / Oui;Souvent / Plutôt oui;Toujours / Oui;Toujours / Oui;Jamais / Non;Parfois / Plutôt non;Parfois / Plutôt non;Souvent / Plutôt oui;Ne souhaite pas répondre / Sans objet;Ne souhaite pas répondre / Sans objet;Souvent / Plutôt oui;Parfois / Plutôt non;Toujours / Oui;Toujours / Oui;Toujours / Oui;Souvent / Plutôt oui;Souvent / Plutôt oui;Toujours / Oui;Souvent / Plutôt oui;Jamais;;;;;;;;;;Quelques fois;;;;;;;;;;;;X;X;X;X;;détachement et deinvestissement;;;;X;;;;;;une femme;Enseignant;Contractuel - BIATSS;;Pau;Entre 55 et 64 ans;Moins d'un an;Thèse d'Etat, Thèse de médecine et autres Bac +8;Temps plein
Parfois / Plutôt non;Souvent / Plutôt oui;Parfois / Plutôt non;Parfois / Plutôt non;Parfois / Plutôt non;Souvent / Plutôt oui;Souvent / Plutôt oui;Parfois / Plutôt non;Jamais / Non;Parfois / Plutôt non;Toujours / Oui;Toujours / Oui;Parfois / Plutôt non;Parfois / Plutôt non;Souvent / Plutôt oui;Souvent / Plutôt oui;Toujours / Oui;;Toujours / Oui;Parfois / Plutôt non;Jamais / Non;Jamais / Non;Jamais / Non;Jamais / Non;Jamais / Non;Jamais / Non;Jamais / Non;Jamais / Non;Jamais / Non;Souvent / Plutôt oui;Souvent / Plutôt oui;Souvent / Plutôt oui;Jamais / Non;Parfois / Plutôt non;Quelques fois;;X;;X;;;;;;Régulièrement;;;;X;X;;;;;;X;X;X;;;;;;X;;;X;;;;;une femme;BIATSS - ITRF;Contractuel - BIATSS;UMR;Pau;Entre 35 et 44 ans;Entre 1 et 2 ans;BTS, DUT, Licence, Licence Professionnelle et autres Bac +2/3;
